River,Gauge Site,Date,Up Stream,Down Stream
SUTLEJ,Sulemanki,23-Jul-20,22918,11897
SUTLEJ,Islam,22-Jun-20,530,NIL
INDUS,Kalabagh,03-Sept-20,430010,427085
INDUS,Chashma,03-Sept-20,459024,456524
INDUS,Taunsa,06-Sept-20,464731,464731
INDUS,Guddu,26-Aug-20,NA,NA
INDUS,Sukkar,26-Aug-20,NA,NA
INDUS,Kotri,26-Aug-20,NA,NA
JHELUM,Kotli,21-Jun-20,,N.R
JHELUM,Mangla,28-Aug-20,120000,99814
JHELUM,Rasul,05-Aug-20,7920,NIL
JHELUM,Khushab bridge,06-Sept-20,-,98174
CHENAB,Jammu Tavi,21-Jun-20,,
CHENAB,Marala,28-Aug-20,197410,191760
CHENAB,Khanki,28-Aug-20,241947,236084
CHENAB,Qadirabad,11-Sept-20,20800,Nil
CHENAB,Trimmu,11-Aug-20,13284,NIL
CHENAB,Punjnad,17-Jul-20,15451,NIL
RAVI,Jassar,21-Jun-20,-,4660
RAVI,Shahdara,21-Jun-20,_,21756
RAVI,Balloki,21-Jun-20,33030,1780
RAVI,Sidhnai,21-Jun-20,12500,NIL
SUTLEJ,Bhakra,21-Jun-20,,
SUTLEJ,Sulemanki,24-Jul-20,23173,11897
SUTLEJ,Islam,22-Jun-20,530,NIL
INDUS,Kalabagh,04-Sept-20,428883,426633
INDUS,Chashma,05-Sept-20,452768,450268
INDUS,Taunsa,06-Sept-20,464731,464731
INDUS,Guddu,27-Aug-20,NA,NA
INDUS,Sukkar,27-Aug-20,NA,NA
INDUS,Kotri,27-Aug-20,NA,NA
JHELUM,Kotli,21-Jun-20,NR,NR
JHELUM,Mangla,28-Aug-20,120000,99814
JHELUM,Rasul,05-Aug-20,7995,NIL
JHELUM,Khushab bridge,07-Sept-20,-,98174
CHENAB,Jammu Tavi,21-Jun-20,_,_
CHENAB,Marala,28-Aug-20,197410,191760
CHENAB,Khanki,28-Aug-20,235476,229613
CHENAB,Qadirabad,11-Sept-20,22000,NIL
CHENAB,Trimmu,11-Aug-20,12791,NIL
CHENAB,Punjnad,18-Jul-20,15451,NIL
RAVI,Jassar,21-Jun-20,_,4407
RAVI,Shahdara,21-Jun-20,_,21756
RAVI,Balloki,21-Jun-20,33030,1780
RAVI,Sidhnai,21-Jun-20,12423,NIL
SUTLEJ,Bhakra,21-Jun-20,_,_
SUTLEJ,Sulemanki,24-Jul-20,23173,11897
SUTLEJ,Islam,22-Jun-20,530,NIL
INDUS,Kalabagh,04-Sept-20,428883,426633
INDUS,Chashma,03-Sept-20,451174,448674
INDUS,Taunsa,06-Sept-20,464731,464731
INDUS,Guddu,27-Aug-20,NA,NA
INDUS,Sukkar,27-Aug-20,NA,NA
INDUS,Kotri,27-Aug-20,NA,NA
JHELUM,Kotli,21-Jun-20,NR,NR
JHELUM,Mangla,28-Aug-20,115000,99814
JHELUM,Rasul,05-Aug-20,7995,NIL
JHELUM,Khushab bridge,07-Sept-20,-,98174
CHENAB,Jammu Tavi,21-Jun-20,_,_
CHENAB,Marala,27-Aug-20,198161,188161
CHENAB,Khanki,28-Aug-20,235476,229613
CHENAB,Qadirabad,11-Sept-20,22000,NIL
CHENAB,Trimmu,11-Aug-20,13284,NIL
CHENAB,Punjnad,22-Jul-20,15350,Nil
RAVI,Jassar,21-Jun-20,_,4660
RAVI,Shahdara,21-Jun-20,_,22322
RAVI,Balloki,21-Jun-20,33030,1780
RAVI,Sidhnai,21-Jun-20,12423,NIL
SUTLEJ,Bhakra,21-Jun-20,_,_
SUTLEJ,Sulemanki,24-Jul-20,23918,11897
SUTLEJ,Islam,23-Jun-20,530,NIL
INDUS,Kalabagh,04-Sept-20,428883,426633
INDUS,Chashma,03-Sept-20,444236,441736
INDUS,Taunsa,06-Sept-20,464731,464731
INDUS,Guddu,29-Aug-20,NA,NA
INDUS,Sukkar,29-Aug-20,NA,NA
INDUS,Kotri,29-Aug-20,NA,NA
JHELUM,Kotli,22-Jun-20,-,NR
JHELUM,Mangla,28-Aug-20,110000,99814
JHELUM,Rasul,06-Aug-20,7995,NIL
JHELUM,Khushab bridge,04-Sept-20,-,95162
CHENAB,Jammu Tavi,22-Jun-20,_,_
CHENAB,Marala,27-Aug-20,196755,177455
CHENAB,Khanki,28-Aug-20,227754,221891
CHENAB,Qadirabad,12-Sept-20,22000,NIL
CHENAB,Trimmu,12-Aug-20,13791,NIL
CHENAB,Punjnad,23-Jul-20,15350,NIL
RAVI,Jassar,22-Jun-20,_,4660
RAVI,Shahdara,22-Jun-20,_,20626
RAVI,Balloki,22-Jun-20,33825,2375
RAVI,Sidhnai,22-Jun-20,12423,NIL
SUTLEJ,Bhakra,22-Jun-20,_,_
SUTLEJ,Sulemanki,24-Jul-20,22918,11897
SUTLEJ,Islam,23-Jun-20,530,NIL
INDUS,Kalabagh,02-Sept-20,425473,421773
INDUS,Chashma,03-Sept-20,439305,436101
INDUS,Taunsa,07-Sept-20,464731,464731
INDUS,Guddu,31-Aug-20,NA,NA
INDUS,Sukkar,31-Aug-20,NA,NA
INDUS,Kotri,31-Aug-20,NA,NA
JHELUM,Kotli,22-Jun-20,-,N.R
JHELUM,Mangla,28-Aug-20,105000,99814
JHELUM,Rasul,06-Aug-20,8025,NIL
JHELUM,Khushab bridge,04-Sept-20,-,95162
CHENAB,Jammu Tavi,22-Jun-20,-,-
CHENAB,Marala,28-Aug-20,173494,167844
CHENAB,Khanki,28-Aug-20,227754,221891
CHENAB,Qadirabad,13-Sept-20,22000,Nil
CHENAB,Trimmu,12-Aug-20,14102,NIL
CHENAB,Punjnad,23-Jul-20,15500,Nil
RAVI,Jassar,22-Jun-20,-,4852
RAVI,Shahdara,22-Jun-20,-,20626
RAVI,Balloki,22-Jun-20,35275,3825
RAVI,Sidhnai,22-Jun-20,12423,NIL
SUTLEJ,Bhakra,22-Jun-20,-,-
SUTLEJ,Sulemanki,23-Jul-20,21805,11532
SUTLEJ,Islam,23-Jun-20,530,NIL
INDUS,Kalabagh,04-Sept-20,419764,418214
INDUS,Chashma,04-Sept-20,439305,436101
INDUS,Taunsa,07-Sept-20,464731,464731
INDUS,Guddu,02-Sept-20,NA,NA
INDUS,Sukkar,02-Sept-20,NA,NA
INDUS,Kotri,02-Sept-20,NA,NA
JHELUM,Kotli,22-Jun-20,N.R,N.R
JHELUM,Mangla,28-Aug-20,105000,99814
JHELUM,Rasul,06-Aug-20,7995,NIL
JHELUM,Khushab bridge,29-Aug-20,-,92150
CHENAB,Jammu Tavi,22-Jun-20,-,-
CHENAB,Marala,28-Aug-20,164651,159001
CHENAB,Khanki,28-Aug-20,227559,221696
CHENAB,Qadirabad,13-Sept-20,22000,Nil
CHENAB,Trimmu,12-Aug-20,14523,NIL
CHENAB,Punjnad,23-Jul-20,15500,NIL
RAVI,Jassar,22-Jun-20,-,6852
RAVI,Shahdara,22-Jun-20,-,20061
RAVI,Balloki,22-Jun-20,36250,4700
RAVI,Sidhnai,22-Jun-20,12853,NIL
SUTLEJ,Bhakra,22-Jun-20,-,-
SUTLEJ,Sulemanki,23-Jul-20,21805,11532
SUTLEJ,Islam,23-Jun-20,530,NIL
INDUS,Kalabagh,04-Sept-20,419764,418214
INDUS,Chashma,03-Sept-20,435069,432569
INDUS,Taunsa,07-Sept-20,464731,464731
INDUS,Guddu,03-Sept-20,NA,NA
INDUS,Sukkar,03-Sept-20,NA,NA
INDUS,Kotri,03-Sept-20,NA,NA
JHELUM,Kotli,22-Jun-20,NR,NR
JHELUM,Mangla,28-Aug-20,105000,99814
JHELUM,Rasul,06-Aug-20,7995,NIL
JHELUM,Khushab bridge,01-Sept-20,-,92150
CHENAB,Jammu Tavi,22-Jun-20,_,_
CHENAB,Marala,28-Aug-20,164651,159001
CHENAB,Khanki,28-Aug-20,227569,221696
CHENAB,Qadirabad,13-Sept-20,22000,Nil
CHENAB,Trimmu,12-Aug-20,14523,NIL
CHENAB,Punjnad,24-Jul-20,15500,NIL
RAVI,Jassar,22-Jun-20,_,5676
RAVI,Shahdara,22-Jun-20,_,20061
RAVI,Balloki,22-Jun-20,37130,5580
RAVI,Sidhnai,22-Jun-20,12883,NIL
SUTLEJ,Bhakra,22-Jun-20,_,_
SUTLEJ,Sulemanki,23-Jul-20,22395,11532
SUTLEJ,Islam,24-Jun-20,530,NIL
INDUS,Kalabagh,04-Sept-20,419764,418214
INDUS,Chashma,03-Sept-20,434643,432143
INDUS,Taunsa,06-Sept-20,464560,464560
INDUS,Guddu,04-Sept-20,NA,NA
INDUS,Sukkar,04-Sept-20,NA,NA
INDUS,Kotri,04-Sept-20,NA,NA
JHELUM,Kotli,23-Jun-20,-,N.R
JHELUM,Mangla,28-Aug-20,105000,99814
JHELUM,Rasul,07-Aug-20,7995,NIL
JHELUM,Khushab bridge,04-Sept-20,-,92150
CHENAB,Jammu Tavi,23-Jun-20,_,_
CHENAB,Marala,28-Aug-20,164651,159001
CHENAB,Khanki,28-Aug-20,227569,221696
CHENAB,Qadirabad,18-Sept-20,22000,NIL
CHENAB,Trimmu,12-Aug-20,14800,NIL
CHENAB,Punjnad,02-Aug-20,15825,Nil
RAVI,Jassar,23-Jun-20,_,5373
RAVI,Shahdara,23-Jun-20,_,21191
RAVI,Balloki,23-Jun-20,35775,3825
RAVI,Sidhnai,23-Jun-20,12883,NIL
SUTLEJ,Bhakra,23-Jun-20,_,_
SUTLEJ,Sulemanki,24-Aug-20,24671,11136
SUTLEJ,Islam,24-Jun-20,530,NIL
INDUS,Kalabagh,04-Sept-20,419764,418214
INDUS,Chashma,03-Sept-20,433763,431263
INDUS,Taunsa,06-Sept-20,464560,464560
INDUS,Guddu,01-Sept-20,N/R,N/R
INDUS,Sukkar,01-Sept-20,N/R,N/R
INDUS,Kotri,01-Sept-20,N/R,N/R
JHELUM,Kotli,23-Jun-20,-,N.R
JHELUM,Mangla,28-Aug-20,115000,99814
JHELUM,Rasul,07-Aug-20,6995,NIL
JHELUM,Khushab bridge,05-Sept-20,-,92150
CHENAB,Jammu Tavi,23-Jun-20,-,-
CHENAB,Marala,28-Aug-20,164651,159001
CHENAB,Khanki,28-Aug-20,213376,207513
CHENAB,Qadirabad,18-Sept-20,22000,NIL
CHENAB,Trimmu,14-Oct-20,15600,NIL
CHENAB,Punjnad,02-Aug-20,15825,NIL
RAVI,Jassar,23-Jun-20,-,4154
RAVI,Shahdara,23-Jun-20,-,21191
RAVI,Balloki,23-Jun-20,36650,4700
RAVI,Sidhnai,23-Jun-20,13680,NIL
SUTLEJ,Bhakra,23-Jun-20,-,-
SUTLEJ,Sulemanki,25-Aug-20,24671,11136
SUTLEJ,Islam,24-Jun-20,530,NIL
INDUS,Kalabagh,04-Sept-20,419764,418214
INDUS,Chashma,03-Sept-20,433763,431263
INDUS,Taunsa,06-Sept-20,464560,464560
INDUS,Guddu,28-Aug-20,N/A,N/A
INDUS,Sukkar,28-Aug-20,N/A,N/A
INDUS,Kotri,28-Aug-20,N/A,N/A
JHELUM,Kotli,23-Jun-20,NR,NR
JHELUM,Mangla,28-Aug-20,105000,99814
JHELUM,Rasul,10-Aug-20,2790,NIL
JHELUM,Khushab bridge,06-Sept-20,-,92150
CHENAB,Jammu Tavi,23-Jun-20,,
CHENAB,Marala,28-Aug-20,164651,159001
CHENAB,Khanki,28-Aug-20,213376,207513
CHENAB,Qadirabad,19-Sept-20,22000,NIL
CHENAB,Trimmu,14-Oct-20,15600,NIL
CHENAB,Punjnad,02-Aug-20,15825,NIL
RAVI,Jassar,23-Jun-20,-,4154
RAVI,Shahdara,23-Jun-20,-,21756
RAVI,Balloki,23-Jun-20,37530,5580
RAVI,Sidhnai,23-Jun-20,13688,NIL
SUTLEJ,Bhakra,23-Jun-20,,
SUTLEJ,Sulemanki,25-Aug-20,24671,11136
SUTLEJ,Islam,24-Jun-20,700,NIL
INDUS,Kalabagh,02-Sept-20,416702,412902
INDUS,Chashma,02-Sept-20,430606,428146
INDUS,Taunsa,06-Sept-20,464560,464560
INDUS,Guddu,16-Jun-20,N.R,N.R
INDUS,Sukkar,16-Jun-20,N.R,N.R
INDUS,Kotri,16-Jun-20,N.R,N.R
JHELUM,Kotli,23-Jun-20,-,NR
JHELUM,Mangla,28-Aug-20,100000,99814
JHELUM,Rasul,10-Aug-20,3200,NIL
JHELUM,Khushab bridge,29-Aug-20,-,89137
CHENAB,Jammu Tavi,23-Jun-20,_,_
CHENAB,Marala,27-Aug-20,175343,156043
CHENAB,Khanki,27-Aug-20,207348,201485
CHENAB,Qadirabad,19-Sept-20,21000,NIL
CHENAB,Trimmu,14-Oct-20,15600,NIL
CHENAB,Punjnad,03-Aug-20,15825,NIL
RAVI,Jassar,23-Jun-20,_,4407
RAVI,Shahdara,23-Jun-20,_,21756
RAVI,Balloki,23-Jun-20,37530,5580
RAVI,Sidhnai,23-Jun-20,13688,NIL
SUTLEJ,Bhakra,23-Jun-20,_,_
SUTLEJ,Sulemanki,25-Aug-20,24829,11136
SUTLEJ,Islam,25-Jun-20,700,NIL
INDUS,Kalabagh,03-Sept-20,410023,407248
INDUS,Chashma,04-Sept-20,429846,427346
INDUS,Taunsa,06-Sept-20,464560,464560
INDUS,Guddu,22-Jun-20,N.R,N.R
INDUS,Sukkar,22-Jun-20,N.R,N.R
INDUS,Kotri,22-Jun-20,N.R,N.R
JHELUM,Kotli,24-Jun-20,-,N.R
JHELUM,Mangla,28-Aug-20,99800,99814
JHELUM,Rasul,10-Aug-20,3200,NIL
JHELUM,Khushab bridge,29-Aug-20,-,89137
CHENAB,Jammu Tavi,24-Jun-20,_,_
CHENAB,Marala,26-Aug-20,165820,145320
CHENAB,Khanki,28-Aug-20,202602,196739
CHENAB,Qadirabad,19-Sept-20,21000,Nil
CHENAB,Trimmu,15-Oct-20,15600,NIL
CHENAB,Punjnad,03-Aug-20,15825,Nil
RAVI,Jassar,24-Jun-20,_,4407
RAVI,Shahdara,24-Jun-20,_,20626
RAVI,Balloki,24-Jun-20,37730,5580
RAVI,Sidhnai,24-Jun-20,13688,NIL
SUTLEJ,Bhakra,24-Jun-20,_,_
SUTLEJ,Sulemanki,25-Aug-20,24829,11136
SUTLEJ,Islam,25-Jun-20,700,NIL
INDUS,Kalabagh,03-Sept-20,409798,407248
INDUS,Chashma,05-Sept-20,429692,427192
INDUS,Taunsa,06-Sept-20,464560,464560
INDUS,Guddu,27-Aug-20,N.R,N.R
INDUS,Sukkar,27-Aug-20,N.R,N.R
INDUS,Kotri,27-Aug-20,N.R,N.R
JHELUM,Kotli,24-Jun-20,-,N.R
JHELUM,Mangla,29-Aug-20,48000,99814
JHELUM,Rasul,11-Aug-20,3200,NIL
JHELUM,Khushab bridge,30-Aug-20,-,89137
CHENAB,Jammu Tavi,24-Jun-20,-,-
CHENAB,Marala,26-Aug-20,164620,145320
CHENAB,Khanki,29-Aug-20,202602,196739
CHENAB,Qadirabad,19-Sept-20,22000,NIL
CHENAB,Trimmu,15-Oct-20,15600,NIL
CHENAB,Punjnad,03-Aug-20,15825,NIL
RAVI,Jassar,24-Jun-20,-,6014
RAVI,Shahdara,24-Jun-20,-,20626
RAVI,Balloki,24-Jun-20,37730,25580
RAVI,Sidhnai,24-Jun-20,14350,NIL
SUTLEJ,Bhakra,24-Jun-20,-,-
SUTLEJ,Sulemanki,05-Sept-20,21251,10701
SUTLEJ,Islam,25-Jun-20,700,NIL
INDUS,Kalabagh,04-Sept-20,409498,407248
INDUS,Chashma,02-Sept-20,428669,425573
INDUS,Taunsa,06-Sept-20,464560,464560
INDUS,Guddu,28-Aug-20,N.R,N.R
INDUS,Sukkar,28-Aug-20,N.R,N.R
INDUS,Kotri,28-Aug-20,N.R,N.R
JHELUM,Kotli,24-Jun-20,-,NIL
JHELUM,Mangla,29-Aug-20,48000,99814
JHELUM,Rasul,11-Aug-20,2995,NIL
JHELUM,Khushab bridge,30-Aug-20,-,89137
CHENAB,Jammu Tavi,24-Jun-20,-,-
CHENAB,Marala,26-Aug-20,164620,145320
CHENAB,Khanki,27-Aug-20,191065,184802
CHENAB,Qadirabad,20-Sept-20,21000,Nil
CHENAB,Trimmu,28-Jul-20,13584,-
CHENAB,Punjnad,04-Aug-20,15825,NIL
RAVI,Jassar,24-Jun-20,-,6184
RAVI,Shahdara,24-Jun-20,-,20626
RAVI,Balloki,24-Jun-20,37730,5580
RAVI,Sidhnai,24-Jun-20,14600,NIL
SUTLEJ,Bhakra,24-Jun-20,-,-
SUTLEJ,Sulemanki,16-Jul-20,22628,10017
SUTLEJ,Islam,25-Jun-20,1030,NIL
INDUS,Kalabagh,04-Sept-20,409423,407248
INDUS,Chashma,05-Sept-20,426372,423872
INDUS,Taunsa,06-Sept-20,464560,464560
INDUS,Guddu,01-Sept-20,N.A,N.A
INDUS,Sukkar,01-Sept-20,N.A,N.A
INDUS,Kotri,01-Sept-20,N.A,N.A
JHELUM,Kotli,24-Jun-20,-,N.R
JHELUM,Mangla,29-Aug-20,48000,99814
JHELUM,Rasul,12-Aug-20,2995,NIL
JHELUM,Khushab bridge,06-Sept-20,-,89137
CHENAB,Jammu Tavi,24-Jun-20,-,-
CHENAB,Marala,26-Aug-20,164620,145320
CHENAB,Khanki,27-Aug-20,191065,184802
CHENAB,Qadirabad,20-Sept-20,21000,Nil
CHENAB,Trimmu,28-Jul-20,12329,-
CHENAB,Punjnad,05-Aug-20,15750,NIL
RAVI,Jassar,24-Jun-20,-,4660
RAVI,Shahdara,24-Jun-20,-,20626
RAVI,Balloki,24-Jun-20,37730,5580
RAVI,Sidhnai,24-Jun-20,14850,NIL
SUTLEJ,Bhakra,24-Jun-20,-,-
SUTLEJ,Sulemanki,16-Jul-20,22628,10017
SUTLEJ,Islam,26-Jun-20,1030,NIL
INDUS,Kalabagh,04-Sept-20,409248,407248
INDUS,Chashma,05-Sept-20,424323,421823
INDUS,Taunsa,06-Sept-20,464560,464560
INDUS,Guddu,02-Sept-20,N.A,N.A
INDUS,Sukkar,02-Sept-20,N.A,N.A
INDUS,Kotri,02-Sept-20,N.A,N.A
JHELUM,Kotli,25-Jun-20,,N.R
JHELUM,Mangla,30-Aug-20,40000,99814
JHELUM,Rasul,12-Aug-20,2995,NIL
JHELUM,Khushab bridge,07-Sept-20,-,89137
CHENAB,Jammu Tavi,25-Jun-20,,
CHENAB,Marala,26-Aug-20,164620,145320
CHENAB,Khanki,29-Aug-20,181437,175574
CHENAB,Qadirabad,20-Sept-20,21000,Nil
CHENAB,Trimmu,28-Jul-20,12704,-
CHENAB,Punjnad,06-Aug-20,15750,NIL
RAVI,Jassar,25-Jun-20,,4660
RAVI,Shahdara,25-Jun-20,,21756
RAVI,Balloki,25-Jun-20,38650,6455
RAVI,Sidhnai,25-Jun-20,14850,NIL
SUTLEJ,Bhakra,25-Jun-20,,
SUTLEJ,Sulemanki,17-Jul-20,22628,10017
SUTLEJ,Islam,26-Jun-20,1030,NIL
INDUS,Kalabagh,04-Sept-20,409023,407248
INDUS,Chashma,02-Sept-20,419606,417106
INDUS,Taunsa,06-Sept-20,464560,464560
INDUS,Guddu,04-Sept-20,N.A,N.A
INDUS,Sukkar,04-Sept-20,N.A,N.A
INDUS,Kotri,04-Sept-20,N.A,N.A
JHELUM,Kotli,25-Jun-20,-,N.R
JHELUM,Mangla,30-Aug-20,40000,99814
JHELUM,Rasul,12-Aug-20,2790,NIL
JHELUM,Khushab bridge,29-Aug-20,-,86125
CHENAB,Jammu Tavi,25-Jun-20,-,-
CHENAB,Marala,27-Aug-20,164620,145320
CHENAB,Khanki,29-Aug-20,181437,175574
CHENAB,Qadirabad,20-Sept-20,21000,Nil
CHENAB,Trimmu,29-Jul-20,13887,-
CHENAB,Punjnad,06-Aug-20,15750,NIL
RAVI,Jassar,25-Jun-20,-,6353
RAVI,Shahdara,25-Jun-20,-,21756
RAVI,Balloki,25-Jun-20,38010,8210
RAVI,Sidhnai,25-Jun-20,14850,NIL
SUTLEJ,Bhakra,25-Jun-20,-,-
SUTLEJ,Sulemanki,17-Jul-20,22628,10017
SUTLEJ,Islam,26-Jun-20,1030,NIL
INDUS,Kalabagh,04-Sept-20,409498,407248
INDUS,Chashma,02-Sept-20,414435,411935
INDUS,Taunsa,07-Sept-20,464560,464560
INDUS,Guddu,30-Aug-20,-,-
INDUS,Sukkar,30-Aug-20,-,-
INDUS,Kotri,30-Aug-20,-,-
JHELUM,Kotli,25-Jun-20,-,NR
JHELUM,Mangla,30-Aug-20,40000,99814
JHELUM,Rasul,12-Aug-20,2995,NIL
JHELUM,Khushab bridge,29-Aug-20,-,86125
CHENAB,Jammu Tavi,25-Jun-20,-,-
CHENAB,Marala,27-Aug-20,164620,145320
CHENAB,Khanki,27-Aug-20,179353,173090
CHENAB,Qadirabad,21-Sept-20,21000,Nil
CHENAB,Trimmu,29-Jul-20,14612,-
CHENAB,Punjnad,06-Aug-20,15825,NIL
RAVI,Jassar,25-Jun-20,-,6602
RAVI,Shahdara,25-Jun-20,-,22322
RAVI,Balloki,25-Jun-20,36605,6455
RAVI,Sidhnai,25-Jun-20,14850,NIL
SUTLEJ,Bhakra,25-Jun-20,-,-
SUTLEJ,Sulemanki,25-Jul-20,22029,10008
SUTLEJ,Islam,27-Jun-20,1130,NIL
INDUS,Kalabagh,04-Sept-20,409498,407248
INDUS,Chashma,02-Sept-20,405095,401999
INDUS,Taunsa,07-Sept-20,464560,464560
INDUS,Guddu,31-Aug-20,-,-
INDUS,Sukkar,31-Aug-20,-,-
INDUS,Kotri,31-Aug-20,-,-
JHELUM,Kotli,25-Jun-20,-,NR
JHELUM,Mangla,30-Aug-20,40000,99814
JHELUM,Rasul,13-Aug-20,2995,NIL
JHELUM,Khushab bridge,31-Aug-20,-,86125
CHENAB,Jammu Tavi,25-Jun-20,_,_
CHENAB,Marala,27-Aug-20,164620,145320
CHENAB,Khanki,27-Aug-20,179353,173090
CHENAB,Qadirabad,21-Sept-20,21000,NIL
CHENAB,Trimmu,03-Sept-20,-,-
CHENAB,Punjnad,06-Aug-20,15825,NIL
RAVI,Jassar,25-Jun-20,_,5845
RAVI,Shahdara,25-Jun-20,_,22322
RAVI,Balloki,25-Jun-20,36605,6455
RAVI,Sidhnai,25-Jun-20,16833,1983
SUTLEJ,Bhakra,25-Jun-20,_,_
SUTLEJ,Sulemanki,25-Jul-20,22029,10008
SUTLEJ,Islam,27-Jun-20,1130,NIL
INDUS,Kalabagh,04-Sept-20,409498,407248
INDUS,Chashma,02-Sept-20,405095,401999
INDUS,Taunsa,07-Sept-20,464560,464560
INDUS,Guddu,09-Sept-20,570722,540650
INDUS,Sukkar,10-Sept-20,501125,458390
INDUS,Kotri,18-Sept-20,300415,283910
JHELUM,Kotli,26-Jun-20,-,NR
JHELUM,Mangla,30-Aug-20,40000,99814
JHELUM,Rasul,13-Aug-20,2995,NIL
JHELUM,Khushab bridge,01-Sept-20,-,86125
CHENAB,Jammu Tavi,26-Jun-20,_,_
CHENAB,Marala,28-Aug-20,143738,138088
CHENAB,Khanki,27-Aug-20,169682,165079
CHENAB,Qadirabad,21-Sept-20,21000,NIL
CHENAB,Trimmu,03-Sept-20,-,-
CHENAB,Punjnad,07-Aug-20,15825,NIL
RAVI,Jassar,26-Jun-20,_,5507
RAVI,Shahdara,26-Jun-20,_,22322
RAVI,Balloki,26-Jun-20,38605,6455
RAVI,Sidhnai,26-Jun-20,16172,1322
SUTLEJ,Bhakra,26-Jun-20,_,_
SUTLEJ,Sulemanki,25-Jul-20,22269,10008
SUTLEJ,Islam,27-Jun-20,1130,NIL
INDUS,Kalabagh,04-Sept-20,409348,407248
INDUS,Chashma,05-Sept-20,378873,376373
INDUS,Taunsa,07-Sept-20,464560,464560
INDUS,Guddu,09-Sept-20,570722,540650
INDUS,Sukkar,10-Sept-20,501125,458390
INDUS,Kotri,19-Sept-20,300415,283910
JHELUM,Kotli,26-Jun-20,-,N.R
JHELUM,Mangla,30-Aug-20,40000,99814
JHELUM,Rasul,14-Aug-20,3015,NIL
JHELUM,Khushab bridge,01-Sept-20,-,86125
CHENAB,Jammu Tavi,26-Jun-20,-,-
CHENAB,Marala,28-Aug-20,143738,138088
CHENAB,Khanki,27-Aug-20,169682,165079
CHENAB,Qadirabad,22-Sept-20,21000,NIL
CHENAB,Trimmu,03-Sept-20,-,-
CHENAB,Punjnad,07-Aug-20,14988,NIL
RAVI,Jassar,26-Jun-20,-,6353
RAVI,Shahdara,26-Jun-20,-,22322
RAVI,Balloki,26-Jun-20,36505,6455
RAVI,Sidhnai,26-Jun-20,16172,1322
SUTLEJ,Bhakra,26-Jun-20,-,-
SUTLEJ,Sulemanki,25-Jul-20,22269,10008
SUTLEJ,Islam,27-Jun-20,1130,NIL
INDUS,Kalabagh,04-Sept-20,409273,407248
INDUS,Chashma,05-Sept-20,378873,376373
INDUS,Taunsa,05-Sept-20,459279,459279
INDUS,Guddu,09-Sept-20,570722,540650
INDUS,Sukkar,11-Sept-20,495010,452275
INDUS,Kotri,19-Sept-20,300415,283910
JHELUM,Kotli,26-Jun-20,-,NR
JHELUM,Mangla,30-Aug-20,40000,99814
JHELUM,Rasul,14-Aug-20,3015,NIL
JHELUM,Khushab bridge,04-Sept-20,-,86125
CHENAB,Jammu Tavi,26-Jun-20,-,-
CHENAB,Marala,29-Aug-20,143738,138088
CHENAB,Khanki,27-Aug-20,169682,165079
CHENAB,Qadirabad,22-Sept-20,21000,Nil
CHENAB,Trimmu,03-Sept-20,-,-
CHENAB,Punjnad,07-Aug-20,14988,NIL
RAVI,Jassar,26-Jun-20,-,5676
RAVI,Shahdara,26-Jun-20,-,23452
RAVI,Balloki,26-Jun-20,38195,8145
RAVI,Sidhnai,26-Jun-20,16172,1322
SUTLEJ,Bhakra,26-Jun-20,-,-
SUTLEJ,Sulemanki,05-Sept-20,17965,9706
SUTLEJ,Islam,28-Jun-20,1130,NIL
INDUS,Kalabagh,04-Sept-20,408948,407248
INDUS,Chashma,02-Sept-20,368301,365205
INDUS,Taunsa,05-Sept-20,459279,459279
INDUS,Guddu,09-Sept-20,570722,540650
INDUS,Sukkar,10-Sept-20,489235,446500
INDUS,Kotri,19-Sept-20,300415,283910
JHELUM,Kotli,26-Jun-20,,NR
JHELUM,Mangla,30-Aug-20,40000,99814
JHELUM,Rasul,14-Aug-20,3425,NIL
JHELUM,Khushab bridge,29-Aug-20,-,83112
CHENAB,Jammu Tavi,26-Jun-20,,
CHENAB,Marala,29-Aug-20,143738,138088
CHENAB,Khanki,27-Aug-20,169682,163079
CHENAB,Qadirabad,22-Sept-20,21000,NIL
CHENAB,Trimmu,03-Sept-20,-,-
CHENAB,Punjnad,07-Aug-20,14988,NIL
RAVI,Jassar,26-Jun-20,,5168
RAVI,Shahdara,26-Jun-20,,23452
RAVI,Balloki,26-Jun-20,38195,8145
RAVI,Sidhnai,26-Jun-20,17494,2644
SUTLEJ,Bhakra,26-Jun-20,,
SUTLEJ,Sulemanki,05-Sept-20,17965,9706
SUTLEJ,Islam,28-Jun-20,1130,NIL
INDUS,Kalabagh,04-Sept-20,408873,407248
INDUS,Chashma,06-Sept-20,362462,359150
INDUS,Taunsa,05-Sept-20,459279,459279
INDUS,Guddu,10-Sept-20,569570,540650
INDUS,Sukkar,10-Sept-20,489235,446500
INDUS,Kotri,19-Sept-20,300415,283910
JHELUM,Kotli,27-Jun-20,-,NR
JHELUM,Mangla,26-Aug-20,60000,99215
JHELUM,Rasul,15-Aug-20,3425,NIL
JHELUM,Khushab bridge,06-Sept-20,-,83112
CHENAB,Jammu Tavi,27-Jun-20,_,_
CHENAB,Marala,27-Aug-20,153616,134316
CHENAB,Khanki,27-Aug-20,169682,163079
CHENAB,Qadirabad,22-Sept-20,21000,NIL
CHENAB,Trimmu,03-Sept-20,-,-
